Dataset,Modelo,Explicador,Node,Mean Fidelity,Std Fidelity,Min Fidelity,Max Fidelity
Cora,GraphSAGE,GraphLIME,130.0,0.00010311603546142578,0.00014582809584769336,0.0,0.00030934810638427734
Cora,GraphSAGE,GraphLIME,122.0,-8.161862691243489e-05,6.0454084218357746e-05,-0.00014072656631469727,1.430511474609375e-06
Cora,GraphSAGE,GraphLIME,463.0,-0.0031270583470662436,0.004422328324753074,-0.00938117504119873,0.0
Cora,GraphSAGE,GraphLIME,1150.0,-0.0007060368855794271,0.003054905862126971,-0.004902362823486328,0.00228196382522583
Cora,GraphSAGE,GraphLIME,1217.0,0.002226531505584717,0.0014612316641632274,0.0001742839813232422,0.0034624338150024414
Cora,GraphSAGE,GraphLIME,2675.0,-0.008540530999501547,0.0061199847095280814,-0.014025628566741943,0.0
Cora,GraphSAGE,GraphLIME,108.0,-0.00017972787221272787,0.00014831133912351766,-0.0003886222839355469,-5.894899368286133e-05
Cora,GraphSAGE,GraphLIME,1044.0,-0.003295759359995524,0.004329068165441879,-0.009030342102050781,0.0014281868934631348
Cora,GraphSAGE,GraphLIME,2209.0,0.001661082108815511,0.0004405536626257191,0.0010570883750915527,0.002095460891723633
Cora,GraphSAGE,GraphLIME,1157.0,1.8854935963948567e-05,2.6664906157892294e-05,0.0,5.65648078918457e-05
Cora,GraphSAGE,GraphLIME,2370.0,0.002611875534057617,0.003693749803494753,0.0,0.007835626602172852
CiteSeer,GCN,GraphLIME,647.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,102.0,0.0011782646179199219,1.4421121777782189e-05,0.0011588335037231445,0.0011933445930480957
CiteSeer,GCN,GraphLIME,1726.0,0.0002913077672322591,2.4118032562681747e-05,0.0002650618553161621,0.00032329559326171875
CiteSeer,GCN,GraphLIME,1543.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,1393.0,0.03251945972442627,0.008060271851981084,0.024974524974822998,0.04369175434112549
CiteSeer,GCN,GraphLIME,848.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,591.0,4.955132802327474e-05,0.00017631148183024873,-0.00017958879470825195,0.0002492666244506836
CiteSeer,GCN,GraphLIME,498.0,-0.002706726392110189,0.0009164095490591331,-0.003793001174926758,-0.0015514492988586426
CiteSeer,GCN,GraphLIME,2704.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,139.0,0.012208700180053711,0.0039689922193798495,0.008465826511383057,0.01770263910293579
CiteSeer,GCN,GraphLIME,125.0,-0.0021669665972391763,0.0004099918574336986,-0.002501189708709717,-0.0015895366668701172
CiteSeer,GCN,GraphLIME,537.0,-0.004473666350046794,0.005337539096122897,-0.012012004852294922,-0.0003667473793029785
CiteSeer,GCN,GraphLIME,1359.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,1460.0,0.04622880617777506,0.03808579505447391,-0.007632523775100708,0.07325708866119385
CiteSeer,GCN,GraphLIME,3242.0,0.013639688491821289,0.021133062327859043,-0.016075551509857178,0.0312654972076416
CiteSeer,GCN,GraphLIME,108.0,6.252527236938477e-05,2.9127223209995786e-05,2.6881694793701172e-05,9.822845458984375e-05
CiteSeer,GCN,GraphLIME,1231.0,0.015071332454681396,0.0016833766313790615,0.013611793518066406,0.017429888248443604
CiteSeer,GCN,GraphLIME,2692.0,-0.010483801364898682,0.017139140646103477,-0.03382796049118042,0.006837427616119385
CiteSeer,GCN,GraphLIME,1374.0,0.0,0.0,0.0,0.0
CiteSeer,GCN,GraphLIME,2880.0,0.0037889679272969565,0.00535840983018003,0.0,0.01136690378189087
CiteSeer,GAT,GraphLIME,2222.0,3.685553868611654e-05,0.00021333823448546816,-0.00023108720779418945,0.00029093027114868164
CiteSeer,GAT,GraphLIME,314.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,51.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2557.0,3.15705935160319e-05,5.4707763865446736e-05,-1.537799835205078e-05,0.00010830163955688477
CiteSeer,GAT,GraphLIME,893.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,775.0,0.00860347350438436,0.01216714891341794,0.0,0.025810420513153076
CiteSeer,GAT,GraphLIME,695.0,0.0015395085016886394,0.0015593070375821687,0.0,0.00367659330368042
CiteSeer,GAT,GraphLIME,414.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2541.0,0.0008311271667480469,0.0010427551543069537,-0.0005838871002197266,0.0018982291221618652
CiteSeer,GAT,GraphLIME,289.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2336.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,2551.0,0.00019880135854085287,0.0002752262585471978,0.0,0.0005879998207092285
CiteSeer,GAT,GraphLIME,3080.0,1.2576580047607422e-05,1.104225981999242e-05,0.0,2.6881694793701172e-05
CiteSeer,GAT,GraphLIME,1870.0,0.0065897901852925616,0.006728467121462513,0.000394284725189209,0.015942156314849854
CiteSeer,GAT,GraphLIME,227.0,-0.0006657640139261881,0.0009415324978343654,-0.0019972920417785645,0.0
CiteSeer,GAT,GraphLIME,2036.0,0.0,0.0,0.0,0.0
CiteSeer,GAT,GraphLIME,1420.0,-0.0050362348556518555,0.003549704991750006,-0.009792864322662354,-0.001268148422241211
CiteSeer,GAT,GraphLIME,65.0,0.0001318653424580892,2.3852600882707867e-05,0.00011026859283447266,0.00016510486602783203
CiteSeer,GAT,GraphLIME,61.0,-2.9007593790690105e-05,4.102293255060352e-05,-8.702278137207031e-05,0.0
CiteSeer,GAT,GraphLIME,249.0,0.023616373538970947,0.006653632055456757,0.018120944499969482,0.032978951930999756
CiteSeer,GraphSAGE,GraphLIME,633.0,0.00043082237243652344,0.00036323709211565303,0.0,0.000888526439666748
CiteSeer,GraphSAGE,GraphLIME,102.0,0.0006080071131388346,0.00067670691802847,0.00010263919830322266,0.0015645027160644531
CiteSeer,GraphSAGE,GraphLIME,1696.0,-0.0030719240506490073,0.0013944081978111943,-0.0043711066246032715,-0.00113755464553833
CiteSeer,GraphSAGE,GraphLIME,1515.0,-0.00995748241742452,0.03679978343191038,-0.0619487464427948,0.01804250478744507
CiteSeer,GraphSAGE,GraphLIME,1375.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,819.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,583.0,0.0,0.0,0.0,0.0
CiteSeer,GraphSAGE,GraphLIME,489.0,4.609425862630208e-06,6.518712569684944e-06,0.0,1.3828277587890625e-05
CiteSeer,GraphSAGE,GraphLIME,2644.0,0.0040361881256103516,0.005770860090322761,-8.869171142578125e-05,0.012197256088256836
CiteSeer,GraphSAGE,GraphLIME,140.0,-0.016740381717681885,0.002483350370652459,-0.01900649070739746,-0.013283729553222656
CiteSeer,GraphSAGE,GraphLIME,125.0,-0.000285486380259196,0.001261820066642337,-0.002020716667175293,0.0009427070617675781
CiteSeer,GraphSAGE,GraphLIME,527.0,3.735224405924479e-06,5.282405013365385e-06,0.0,1.1205673217773438e-05
CiteSeer,GraphSAGE,GraphLIME,1337.0,-4.506111145019531e-05,5.253555779917841e-06,-5.245208740234375e-05,-4.07099723815918e-05
CiteSeer,GraphSAGE,GraphLIME,1436.0,-0.010893543561299643,0.011239367657948727,-0.020695865154266357,0.004843711853027344
CiteSeer,GraphSAGE,GraphLIME,3164.0,-0.00940859317779541,0.006652939917651709,-0.014147460460662842,0.0
CiteSeer,GraphSAGE,GraphLIME,108.0,9.771188100179036e-05,0.00015027010938761833,-7.468461990356445e-05,0.00029152631759643555
CiteSeer,GraphSAGE,GraphLIME,1200.0,-2.205371856689453e-06,3.1188667898061586e-06,-6.616115570068359e-06,0.0
CiteSeer,GraphSAGE,GraphLIME,2625.0,0.00018095970153808594,0.00025591566415814857,0.0,0.0005428791046142578
CiteSeer,GraphSAGE,GraphLIME,1346.0,-0.001515507698059082,0.0021432515404759835,-0.004546523094177246,0.0
CiteSeer,GraphSAGE,GraphLIME,2803.0,0.0250741442044576,0.03650977262456015,-0.0031729936599731445,0.07662791013717651
PubMed,GCN,GraphLIME,14088.0,0.04901132980982462,0.001638226377105193,0.046803832054138184,0.0507240891456604
PubMed,GCN,GraphLIME,2424.0,0.004247347513834636,0.006810152448695844,-0.005256712436676025,0.010349154472351074
PubMed,GCN,GraphLIME,515.0,-0.004337747891743978,0.006134501898659634,-0.013013243675231934,0.0
PubMed,GCN,GraphLIME,16344.0,0.014509340127309164,0.017081030501429468,-0.002053976058959961,0.038018763065338135
PubMed,GCN,GraphLIME,6064.0,0.023474315802256267,0.0022295221554435255,0.020377278327941895,0.025535106658935547
PubMed,GCN,GraphLIME,5406.0,0.0,0.0,0.0,0.0
PubMed,GCN,GraphLIME,4928.0,0.0010636647542317708,0.0021224685715070047,-0.0008352994918823242,0.004026293754577637
PubMed,GCN,GraphLIME,3063.0,0.0002170999844868978,0.00019176662511163127,0.0,0.00046640634536743164
PubMed,GCN,GraphLIME,16231.0,-0.02403988440831502,0.022257934375494146,-0.04627174139022827,0.006374537944793701
PubMed,GCN,GraphLIME,2232.0,-0.0024017691612243652,0.0005213248442199372,-0.0028224587440490723,-0.0016670823097229004
PubMed,GCN,GraphLIME,14908.0,0.003184835116068522,0.0034087813144089885,-0.00033921003341674805,0.0077956318855285645
PubMed,GCN,GraphLIME,16323.0,0.008567372957865397,0.011206624130677871,-0.0014078617095947266,0.024220526218414307
PubMed,GCN,GraphLIME,19679.0,0.00971392790476481,0.007707810715389787,-0.0011860132217407227,0.01525866985321045
PubMed,GCN,GraphLIME,12013.0,0.0003095269203186035,0.003202581199585637,-0.002432584762573242,0.004802346229553223
PubMed,GCN,GraphLIME,1879.0,0.026000291109085083,0.0030640689752114572,0.02235323190689087,0.029850393533706665
PubMed,GCN,GraphLIME,13008.0,0.00982131560643514,0.00678223301606909,0.00023061037063598633,0.014725327491760254
PubMed,GCN,GraphLIME,9287.0,-0.0005923906962076823,0.0004606242174863372,-0.0011232495307922363,0.0
PubMed,GCN,GraphLIME,665.0,-0.000540773073832194,0.0007647686151796758,-0.001622319221496582,0.0
PubMed,GCN,GraphLIME,623.0,0.00010913610458374023,0.00012611109930819148,0.0,0.00028586387634277344
PubMed,GCN,GraphLIME,2031.0,-0.00032534201939900714,0.0002647583945923681,-0.0006995201110839844,-0.0001264810562133789
PubMed,GAT,GraphLIME,14511.0,0.008163909117380777,0.005933790794679876,0.0014150142669677734,0.015857398509979248
PubMed,GAT,GraphLIME,2480.0,-0.000983913739522298,0.01860992523007625,-0.024141371250152588,0.02142500877380371
PubMed,GAT,GraphLIME,532.0,0.0013419588406880696,0.008896523848977439,-0.009426891803741455,0.012360751628875732
PubMed,GAT,GraphLIME,16804.0,-0.005939582983652751,0.005947559278271509,-0.011368155479431152,0.002338707447052002
PubMed,GAT,GraphLIME,6235.0,-2.0464261372884116e-06,0.0007633674222385007,-0.0009379982948303223,0.000931859016418457
PubMed,GAT,GraphLIME,5538.0,-0.004614651203155518,0.013646869308497853,-0.02321678400039673,0.009139060974121094
PubMed,GAT,GraphLIME,5038.0,-0.0013252794742584229,0.010988831705521333,-0.01652902364730835,0.009063392877578735
PubMed,GAT,GraphLIME,3132.0,0.0006800492604573568,0.0002751879998758609,0.0003848075866699219,0.0010472536087036133
PubMed,GAT,GraphLIME,16693.0,-0.0005374948183695475,0.009892907138514451,-0.01291358470916748,0.011301100254058838
PubMed,GAT,GraphLIME,2271.0,3.4809112548828125e-05,2.2958390771441277e-05,1.6391277313232422e-05,6.717443466186523e-05
PubMed,GAT,GraphLIME,15345.0,-0.00027237335840861004,0.0031012624618188484,-0.0045806169509887695,0.002593100070953369
PubMed,GAT,GraphLIME,16783.0,0.07517119248708089,0.10160790571313755,-0.00305938720703125,0.2186715006828308
PubMed,GAT,GraphLIME,12361.0,0.00013494491577148438,0.00019553788607832052,-6.616115570068359e-06,0.0004114508628845215
PubMed,GAT,GraphLIME,1917.0,-7.692972819010417e-05,7.052319093510941e-05,-0.0001761913299560547,-1.8894672393798828e-05
PubMed,GAT,GraphLIME,13400.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,9578.0,0.009412944316864014,0.011312775401300042,-0.004729747772216797,0.022961676120758057
PubMed,GAT,GraphLIME,687.0,0.002057532469431559,0.001639096014361383,0.0004929304122924805,0.004321038722991943
PubMed,GAT,GraphLIME,650.0,-0.0012498100598653157,0.0007593229524542103,-0.0021869540214538574,-0.00032716989517211914
PubMed,GAT,GraphLIME,2078.0,0.0,0.0,0.0,0.0
PubMed,GAT,GraphLIME,4935.0,0.00264434019724528,0.0008370087224177521,0.0020514726638793945,0.0038280487060546875
PubMed,GraphSAGE,GraphLIME,14597.0,0.034430881341298424,0.018161704421920534,0.018336355686187744,0.059812963008880615
PubMed,GraphSAGE,GraphLIME,2543.0,0.00012846787770589194,0.00018168101498096053,0.0,0.0003854036331176758
PubMed,GraphSAGE,GraphLIME,510.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,16917.0,-0.00012105703353881836,0.0036830725934048967,-0.00527644157409668,0.003100097179412842
PubMed,GraphSAGE,GraphLIME,6298.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,5619.0,0.01574951410293579,0.022273176445158124,0.0,0.04724854230880737
PubMed,GraphSAGE,GraphLIME,5110.0,-3.421306610107422e-05,0.0017142219203674664,-0.0017712712287902832,0.0022988319396972656
PubMed,GraphSAGE,GraphLIME,3196.0,-0.0004001458485921224,0.0005519626295459292,-0.001156926155090332,0.00014394521713256836
PubMed,GraphSAGE,GraphLIME,16783.0,-0.0003559390703837077,0.0011284504214438488,-0.0017924904823303223,0.0009642839431762695
PubMed,GraphSAGE,GraphLIME,2328.0,0.012713988622029623,0.0030327763520718943,0.009834110736846924,0.016906440258026123
PubMed,GraphSAGE,GraphLIME,15445.0,-0.0021431644757588706,0.0039815901687798765,-0.007462739944458008,0.0021154284477233887
PubMed,GraphSAGE,GraphLIME,16897.0,-0.003383477528889974,0.01888990537825648,-0.019645392894744873,0.02310246229171753
PubMed,GraphSAGE,GraphLIME,12431.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,1976.0,0.0012265841166178386,0.00023255753802314743,0.0008990168571472168,0.001415848731994629
PubMed,GraphSAGE,GraphLIME,13475.0,0.0,0.0,0.0,0.0
PubMed,GraphSAGE,GraphLIME,9643.0,0.004548986752827962,0.0010469495993593067,0.0035190582275390625,0.005985140800476074
PubMed,GraphSAGE,GraphLIME,669.0,0.0024814605712890625,0.0035641572414380858,-0.0015625357627868652,0.007109105587005615
PubMed,GraphSAGE,GraphLIME,628.0,0.006333887577056885,0.0028550161847884525,0.0038733482360839844,0.010336518287658691
PubMed,GraphSAGE,GraphLIME,2144.0,-0.0009556810061136881,0.004983129208195283,-0.007480204105377197,0.004613161087036133
PubMed,GraphSAGE,GraphLIME,5005.0,0.02352563540140788,0.021483639293739934,0.0006200671195983887,0.05226486921310425
